id,index,ret_subj,ploss_subj,avgloss_subj,exploss_subj,glscore_calc,experience_stockmarket_subj,experience_swiss_stockmarket_subj,knowledge_stockmarket_subj,knowledge_swiss_stockmarket_subj,num_investments_subj,mroi_obj,var_obj,avgloss_obj,ploss_obj,maxloss_obj,evloss_x_ploss_obj,quest,perceived
185,LafargeHolcimN,4,60,40,25,11,2,1,2,1,0,0.0272562085,0.0767554254747153,0.2399993305,0.428571428571429,0.022081532,0.102856855928571,Risk,5
186,LafargeHolcimN,5,40,40,20,11,3,2,4,2,10,0.0272562085,0.0767554254747153,0.2399993305,0.428571428571429,0.022081532,0.102856855928571,Risk,4
188,LafargeHolcimN,4,25,15,25,12,1,1,2,1,3,0.0272562085,0.0767554254747153,0.2399993305,0.428571428571429,0.022081532,0.102856855928571,Risk,7
189,LafargeHolcimN,7,30,20,20,7,1,1,1,1,0,0.0272562085,0.0767554254747153,0.2399993305,0.428571428571429,0.022081532,0.102856855928571,Risk,7
190,LafargeHolcimN,5,19,23,25,9,3,1,4,1,2,0.0272562085,0.0767554254747153,0.2399993305,0.428571428571429,0.022081532,0.102856855928571,Risk,3
191,LafargeHolcimN,3,20,20,10,12,1,1,1,1,0,0.0272562085,0.0767554254747153,0.2399993305,0.428571428571429,0.022081532,0.102856855928571,Risk,5
60,NestleN,6,25,5,10,11,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
64,NestleN,5,3,5,5,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
65,NestleN,5,5,5,10,10,3,1,3,1,3,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
66,NestleN,4,0,0,0,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
67,NestleN,5,15,9,5,12,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
68,NestleN,6,15,5,10,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
70,NestleN,5,20,7,14,8,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
71,NestleN,5,5,9,8,10,4,1,4,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
72,NestleN,4,5,3,10,11,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
74,NestleN,5,20,7,10,11,5,1,4,1,100,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
75,NestleN,4,1,7,2,12,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
76,NestleN,5,7,7,5,9,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
78,NestleN,5,10,0,0,9,3,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
80,NestleN,3,40,30,30,10,3,3,4,4,15,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
81,NestleN,5,15,10,15,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
82,NestleN,3,5,25,5,11,3,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
83,NestleN,5,20,5,5,11,5,3,4,3,5,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
84,NestleN,4,7,5,2,13,4,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
86,NestleN,4,0,2,5,10,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
87,NestleN,4,10,10,0,13,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
89,NestleN,4,20,5,3,10,3,1,3,1,5,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
90,NestleN,5,20,10,20,10,2,1,4,3,20,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,5
91,NestleN,5,20,5,15,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
92,NestleN,5,25,45,35,7,2,1,2,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
93,NestleN,7,8,2,1,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
95,NestleN,5,20,9,10,9,3,1,3,1,3,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
96,NestleN,5,5,10,5,11,4,2,4,2,20,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
97,NestleN,5,10,3,2,10,1,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
98,NestleN,6,10,45,15,3,3,1,3,1,2,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,6
99,NestleN,5,5,9,5,9,2,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
100,NestleN,5,20,5,5,12,5,2,5,2,20,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
101,NestleN,4,62,7,5,10,2,2,2,2,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,5
103,NestleN,2,5,14,0,12,2,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
104,NestleN,4,4,3,5,6,1,1,2,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
105,NestleN,4,15,15,5,8,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
106,NestleN,5,24,7,9,12,4,3,4,3,15,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
107,NestleN,5,6,9,0,11,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
108,NestleN,5,20,20,0,11,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
109,NestleN,6,10,50,30,10,4,4,5,4,3,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,6
110,NestleN,4,0,0,0,10,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
111,NestleN,5,0,1,0,11,1,1,2,1,5,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
112,NestleN,5,15,10,5,12,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
113,NestleN,3,20,12,0,11,4,3,3,3,100,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
114,NestleN,5,20,4,0,11,2,1,2,1,4,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
116,NestleN,5,5,5,5,12,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
119,NestleN,5,5,2,0,12,3,1,3,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
120,NestleN,5,15,5,5,11,3,1,3,1,5,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
123,NestleN,4,3,5,6,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
127,NestleN,5,10,0,2,12,3,1,4,1,36,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
129,NestleN,5,0,5,0,7,3,2,3,1,2,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
130,NestleN,4,10,10,15,12,1,1,3,2,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
131,NestleN,5,5,5,5,6,2,1,3,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
133,NestleN,5,2,4,0,8,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
134,NestleN,5,5,5,5,11,3,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
135,NestleN,5,20,15,15,9,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
136,NestleN,4,50,15,19,11,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
138,NestleN,2,20,0,3,12,4,1,4,1,5,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
139,NestleN,4,18,10,15,10,4,2,4,2,50,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
140,NestleN,5,15,4,10,8,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
141,NestleN,5,55,15,5,10,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,5
143,NestleN,5,20,2,4,10,4,1,4,3,10,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,5
144,NestleN,5,50,5,0,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
145,NestleN,4,20,20,3,10,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
146,NestleN,5,25,7,2,11,4,4,5,4,20,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
148,NestleN,4,5,10,9,10,4,2,4,2,4,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
149,NestleN,5,15,10,10,12,3,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
150,NestleN,5,15,7,10,10,4,2,4,2,30,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
151,NestleN,5,4,0,0,12,2,1,2,1,2,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
152,NestleN,4,5,1,5,10,2,1,2,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
153,NestleN,4,30,15,0,12,3,1,3,2,30,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
154,NestleN,2,5,5,5,11,3,1,3,1,4,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
156,NestleN,5,25,10,0,11,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
157,NestleN,4,23,5,5,12,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
158,NestleN,4,60,15,15,12,2,1,2,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
160,NestleN,5,20,10,0,9,3,1,3,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
162,NestleN,4,5,15,0,9,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
163,NestleN,4,8,8,0,10,3,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
164,NestleN,4,15,5,15,10,1,1,3,1,1,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
166,NestleN,4,5,0,3,10,1,1,3,2,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
167,NestleN,5,25,9,7,13,2,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
168,NestleN,5,10,5,5,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
169,NestleN,5,10,10,10,10,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
170,NestleN,6,55,20,45,9,2,3,3,3,2,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,5
172,NestleN,5,5,5,10,9,4,1,4,2,15,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
173,NestleN,4,20,40,33,10,3,3,3,3,500,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
179,NestleN,5,20,4,0,8,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
181,NestleN,6,5,10,20,10,3,1,3,1,4,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
182,NestleN,4,5,15,0,10,1,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
183,NestleN,5,10,0,0,13,3,1,4,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
184,NestleN,5,20,5,5,11,3,2,4,2,5,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,1
185,NestleN,5,30,10,20,11,2,1,2,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,3
186,NestleN,4,25,10,15,11,3,2,4,2,10,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
188,NestleN,5,23,5,2,12,1,1,2,1,3,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,5
189,NestleN,7,44,10,5,7,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,7
190,NestleN,4,19,6,10,9,3,1,4,1,2,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,2
191,NestleN,4,5,10,0,12,1,1,1,1,0,0.0628676789285714,0.0170046955759459,0.09269422325,0.285714285714286,0.017257039,0.0264840637857143,Risk,4
60,NovartisN,6,65,3,10,11,1,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,5
64,NovartisN,5,2,5,5,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
65,NovartisN,4,40,5,5,10,3,1,3,1,3,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
66,NovartisN,2,10,0,20,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
67,NovartisN,5,25,7,4,12,1,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
68,NovartisN,4,40,10,15,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
70,NovartisN,5,30,10,15,8,2,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
71,NovartisN,5,4,8,5,10,4,1,4,1,1,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
72,NovartisN,4,15,5,5,11,1,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
74,NovartisN,4,40,5,5,11,5,1,4,1,100,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
75,NovartisN,5,1,5,2,12,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
76,NovartisN,5,23,10,10,9,1,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
78,NovartisN,5,15,5,0,9,3,1,3,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
80,NovartisN,3,30,20,25,10,3,3,4,4,15,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
81,NovartisN,4,25,15,15,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
82,NovartisN,5,5,5,10,11,3,1,3,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
83,NovartisN,4,25,10,5,11,5,3,4,3,5,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
84,NovartisN,3,8,7,5,13,4,1,3,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
86,NovartisN,4,0,2,5,10,2,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
87,NovartisN,2,10,10,0,13,2,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
89,NovartisN,4,15,7,5,10,3,1,3,1,5,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
90,NovartisN,4,30,10,20,10,2,1,4,3,20,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
91,NovartisN,4,40,10,15,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
92,NovartisN,5,40,40,30,7,2,1,2,1,1,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
93,NovartisN,4,10,5,1,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
95,NovartisN,4,40,6,8,9,3,1,3,1,3,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
96,NovartisN,5,10,10,5,11,4,2,4,2,20,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
97,NovartisN,5,13,9,10,10,1,1,3,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
98,NovartisN,5,2,20,45,3,3,1,3,1,2,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
99,NovartisN,4,5,5,3,9,2,1,3,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
100,NovartisN,5,50,8,10,12,5,2,5,2,20,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
101,NovartisN,5,45,26,9,10,2,2,2,2,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
103,NovartisN,2,15,10,20,12,2,1,3,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
104,NovartisN,4,4,4,2,6,1,1,2,1,1,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
105,NovartisN,4,30,10,10,8,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
106,NovartisN,5,30,6,5,12,4,3,4,3,15,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
107,NovartisN,5,7,4,10,11,1,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
108,NovartisN,5,25,25,0,11,2,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
109,NovartisN,7,35,30,40,10,4,4,5,4,3,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,5
110,NovartisN,4,59,5,0,10,2,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
111,NovartisN,4,2,8,3,11,1,1,2,1,5,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,3
112,NovartisN,5,20,15,5,12,1,1,2,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
113,NovartisN,3,20,10,1,11,4,3,3,3,100,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
114,NovartisN,4,70,5,0,11,2,1,2,1,4,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
116,NovartisN,5,10,10,15,12,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
119,NovartisN,5,35,4,0,12,3,1,3,1,1,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,1
120,NovartisN,4,35,8,9,11,3,1,3,1,5,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,4
123,NovartisN,4,4,2,5,10,1,1,1,1,0,0.0318828472142857,0.0178050603197759,0.0793286525,0.428571428571429,0.015426497,0.0339979939285714,Risk,2
