"date";"start";"high";"low";"end";"onvista";"index"
1991-08-14;1176.35;1176.35;1176.35;1176.35;"8313319";"IPC"
1991-08-15;1177.56;1177.56;1177.56;1177.56;"8313319";"IPC"
1991-08-16;1171.83;1171.83;1171.83;1171.83;"8313319";"IPC"
1991-08-19;1111.98;1111.98;1111.98;1111.98;"8313319";"IPC"
1991-08-20;1128.7;1128.7;1128.7;1128.7;"8313319";"IPC"
1991-08-21;1176.82;1176.82;1176.82;1176.82;"8313319";"IPC"
1991-08-22;1193.69;1193.69;1193.69;1193.69;"8313319";"IPC"
1991-08-23;1206.59;1206.59;1206.59;1206.59;"8313319";"IPC"
1991-08-26;1233.2;1233.2;1233.2;1233.2;"8313319";"IPC"
1991-08-27;1249.67;1249.67;1249.67;1249.67;"8313319";"IPC"
1991-08-28;1262.34;1262.34;1262.34;1262.34;"8313319";"IPC"
1991-08-29;1254.66;1254.66;1254.66;1254.66;"8313319";"IPC"
1991-08-30;1254.6;1254.6;1254.6;1254.6;"8313319";"IPC"
1991-09-02;1267.27;1267.27;1267.27;1267.27;"8313319";"IPC"
1991-09-03;1280.19;1280.19;1280.19;1280.19;"8313319";"IPC"
1991-09-04;1277.29;1277.29;1277.29;1277.29;"8313319";"IPC"
1991-09-05;1271.96;1271.96;1271.96;1271.96;"8313319";"IPC"
1991-09-06;1269.49;1269.49;1269.49;1269.49;"8313319";"IPC"
1991-09-09;1277.02;1277.02;1277.02;1277.02;"8313319";"IPC"
1991-09-10;1266.08;1266.08;1266.08;1266.08;"8313319";"IPC"
1991-09-11;1273.68;1273.68;1273.68;1273.68;"8313319";"IPC"
1991-09-12;1284.44;1284.44;1284.44;1284.44;"8313319";"IPC"
1991-09-13;1280.19;1280.19;1280.19;1280.19;"8313319";"IPC"
1991-09-17;1267.15;1267.15;1267.15;1267.15;"8313319";"IPC"
1991-09-18;1260.71;1260.71;1260.71;1260.71;"8313319";"IPC"
1991-09-19;1275.28;1275.28;1275.28;1275.28;"8313319";"IPC"
1991-09-20;1281.19;1281.19;1281.19;1281.19;"8313319";"IPC"
1991-09-23;1266.94;1266.94;1266.94;1266.94;"8313319";"IPC"
1991-09-24;1265.48;1265.48;1265.48;1265.48;"8313319";"IPC"
1991-09-25;1263.11;1263.11;1263.11;1263.11;"8313319";"IPC"
1991-09-26;1266.94;1266.94;1266.94;1266.94;"8313319";"IPC"
1991-09-27;1268.81;1268.81;1268.81;1268.81;"8313319";"IPC"
1991-09-30;1257.27;1257.27;1257.27;1257.27;"8313319";"IPC"
1991-10-01;1253.6;1253.6;1253.6;1253.6;"8313319";"IPC"
1991-10-02;1254.25;1254.25;1254.25;1254.25;"8313319";"IPC"
1991-10-03;1261.31;1261.31;1261.31;1261.31;"8313319";"IPC"
1991-10-04;1262.56;1262.56;1262.56;1262.56;"8313319";"IPC"
1991-10-07;1270.72;1270.72;1270.72;1270.72;"8313319";"IPC"
1991-10-08;1307.76;1307.76;1307.76;1307.76;"8313319";"IPC"
1991-10-09;1318.22;1318.22;1318.22;1318.22;"8313319";"IPC"
1991-10-10;1316.81;1316.81;1316.81;1316.81;"8313319";"IPC"
1991-10-11;1340.91;1340.91;1340.91;1340.91;"8313319";"IPC"
1991-10-14;1356.14;1356.14;1356.14;1356.14;"8313319";"IPC"
1991-10-15;1359.88;1359.88;1359.88;1359.88;"8313319";"IPC"
1991-10-16;1359.05;1359.05;1359.05;1359.05;"8313319";"IPC"
1991-10-17;1361.08;1361.08;1361.08;1361.08;"8313319";"IPC"
1991-10-18;1381.43;1381.43;1381.43;1381.43;"8313319";"IPC"
1991-10-21;1369.72;1369.72;1369.72;1369.72;"8313319";"IPC"
1991-10-22;1367.66;1367.66;1367.66;1367.66;"8313319";"IPC"
1991-10-23;1363.28;1363.28;1363.28;1363.28;"8313319";"IPC"
1991-10-24;1361.41;1361.41;1361.41;1361.41;"8313319";"IPC"
1991-10-25;1365.23;1365.23;1365.23;1365.23;"8313319";"IPC"
1991-10-28;1357.14;1357.14;1357.14;1357.14;"8313319";"IPC"
1991-10-29;1354.76;1354.76;1354.76;1354.76;"8313319";"IPC"
1991-10-30;1361.61;1361.61;1361.61;1361.61;"8313319";"IPC"
1991-10-31;1371.01;1371.01;1371.01;1371.01;"8313319";"IPC"
1991-11-04;1382.37;1382.37;1382.37;1382.37;"8313319";"IPC"
1991-11-05;1385.3;1385.3;1385.3;1385.3;"8313319";"IPC"
1991-11-06;1391.1;1391.1;1391.1;1391.1;"8313319";"IPC"
1991-11-07;1395.99;1395.99;1395.99;1395.99;"8313319";"IPC"
1991-11-08;1418.81;1418.81;1418.81;1418.81;"8313319";"IPC"
1991-11-11;1416.94;1416.94;1416.94;1416.94;"8313319";"IPC"
1991-11-12;1445.42;1445.42;1445.42;1445.42;"8313319";"IPC"
1991-11-13;1453.44;1453.44;1453.44;1453.44;"8313319";"IPC"
1991-11-14;1459.28;1459.28;1459.28;1459.28;"8313319";"IPC"
1991-11-15;1445.61;1445.61;1445.61;1445.61;"8313319";"IPC"
1991-11-18;1415.9;1415.9;1415.9;1415.9;"8313319";"IPC"
1991-11-19;1365.09;1365.09;1365.09;1365.09;"8313319";"IPC"
1991-11-20;1377.26;1377.26;1377.26;1377.26;"8313319";"IPC"
1991-11-21;1387.91;1387.91;1387.91;1387.91;"8313319";"IPC"
1991-11-22;1376.22;1376.22;1376.22;1376.22;"8313319";"IPC"
1991-11-25;1364.26;1364.26;1364.26;1364.26;"8313319";"IPC"
1991-11-26;1365.16;1365.16;1365.16;1365.16;"8313319";"IPC"
1991-11-28;1377.62;1377.62;1377.62;1377.62;"8313319";"IPC"
1991-11-29;1384.18;1384.18;1384.18;1384.18;"8313319";"IPC"
1991-12-02;1375.41;1375.41;1375.41;1375.41;"8313319";"IPC"
1991-12-03;1371.21;1371.21;1371.21;1371.21;"8313319";"IPC"
1991-12-04;1371.29;1371.29;1371.29;1371.29;"8313319";"IPC"
1991-12-05;1361.23;1361.23;1361.23;1361.23;"8313319";"IPC"
1991-12-06;1360.56;1360.56;1360.56;1360.56;"8313319";"IPC"
1991-12-09;1347.06;1347.06;1347.06;1347.06;"8313319";"IPC"
1991-12-10;1304.46;1304.46;1304.46;1304.46;"8313319";"IPC"
1991-12-11;1273.24;1273.24;1273.24;1273.24;"8313319";"IPC"
1991-12-13;1325.68;1325.68;1325.68;1325.68;"8313319";"IPC"
1991-12-16;1346.8;1346.8;1346.8;1346.8;"8313319";"IPC"
1991-12-17;1347.44;1347.44;1347.44;1347.44;"8313319";"IPC"
1991-12-18;1338.41;1338.41;1338.41;1338.41;"8313319";"IPC"
1991-12-19;1332.9;1332.9;1332.9;1332.9;"8313319";"IPC"
1991-12-20;1337.27;1337.27;1337.27;1337.27;"8313319";"IPC"
1991-12-23;1353.7;1353.7;1353.7;1353.7;"8313319";"IPC"
1991-12-24;1383.57;1383.57;1383.57;1383.57;"8313319";"IPC"
1991-12-26;1399.15;1399.15;1399.15;1399.15;"8313319";"IPC"
1991-12-27;1412.72;1412.72;1412.72;1412.72;"8313319";"IPC"
1991-12-30;1431.46;1431.46;1431.46;1431.46;"8313319";"IPC"
1992-01-02;1444.86;1444.86;1444.86;1444.86;"8313319";"IPC"
1992-01-03;1475.16;1475.16;1475.16;1475.16;"8313319";"IPC"
1992-01-06;1472.51;1472.51;1472.51;1472.51;"8313319";"IPC"
1992-01-07;1486.42;1486.42;1486.42;1486.42;"8313319";"IPC"
1992-01-08;1515.74;1515.74;1515.74;1515.74;"8313319";"IPC"
1992-01-09;1529.63;1529.63;1529.63;1529.63;"8313319";"IPC"
1992-01-10;1524.84;1524.84;1524.84;1524.84;"8313319";"IPC"
1992-01-13;1535.03;1535.03;1535.03;1535.03;"8313319";"IPC"
1992-01-14;1564.31;1564.31;1564.31;1564.31;"8313319";"IPC"
1992-01-15;1565.4;1565.4;1565.4;1565.4;"8313319";"IPC"
1992-01-16;1583.25;1583.25;1583.25;1583.25;"8313319";"IPC"
1992-01-17;1576.12;1576.12;1576.12;1576.12;"8313319";"IPC"
1992-01-20;1574.77;1574.77;1574.77;1574.77;"8313319";"IPC"
1992-01-21;1556.98;1556.98;1556.98;1556.98;"8313319";"IPC"
1992-01-22;1564.44;1564.44;1564.44;1564.44;"8313319";"IPC"
1992-01-23;1594.92;1594.92;1594.92;1594.92;"8313319";"IPC"
1992-01-24;1603.75;1603.75;1603.75;1603.75;"8313319";"IPC"
1992-01-27;1591.1;1591.1;1591.1;1591.1;"8313319";"IPC"
1992-01-28;1603.07;1603.07;1603.07;1603.07;"8313319";"IPC"
1992-01-29;1611.88;1611.88;1611.88;1611.88;"8313319";"IPC"
1992-01-30;1612.27;1612.27;1612.27;1612.27;"8313319";"IPC"
1992-01-31;1623.47;1623.47;1623.47;1623.47;"8313319";"IPC"
1992-02-03;1624.51;1624.51;1624.51;1624.51;"8313319";"IPC"
1992-02-04;1616.11;1616.11;1616.11;1616.11;"8313319";"IPC"
1992-02-06;1617.23;1617.23;1617.23;1617.23;"8313319";"IPC"
1992-02-07;1647.07;1647.07;1647.07;1647.07;"8313319";"IPC"
1992-02-10;1677.38;1677.38;1677.38;1677.38;"8313319";"IPC"
1992-02-11;1709.48;1709.48;1709.48;1709.48;"8313319";"IPC"
1992-02-12;1739.41;1739.41;1739.41;1739.41;"8313319";"IPC"
1992-02-13;1725.31;1725.31;1725.31;1725.31;"8313319";"IPC"
1992-02-14;1737.87;1737.87;1737.87;1737.87;"8313319";"IPC"
1992-02-17;1761.19;1761.19;1761.19;1761.19;"8313319";"IPC"
1992-02-18;1758;1758;1758;1758;"8313319";"IPC"
1992-02-19;1734.64;1734.64;1734.64;1734.64;"8313319";"IPC"
1992-02-20;1791.52;1791.52;1791.52;1791.52;"8313319";"IPC"
1992-02-21;1785.56;1785.56;1785.56;1785.56;"8313319";"IPC"
1992-02-24;1780.69;1780.69;1780.69;1780.69;"8313319";"IPC"
1992-02-25;1777.11;1777.11;1777.11;1777.11;"8313319";"IPC"
1992-02-26;1825.53;1825.53;1825.53;1825.53;"8313319";"IPC"
1992-02-27;1838.19;1838.19;1838.19;1838.19;"8313319";"IPC"
1992-02-28;1860.63;1860.63;1860.63;1860.63;"8313319";"IPC"
1992-03-02;1873.87;1873.87;1873.87;1873.87;"8313319";"IPC"
1992-03-03;1905.03;1905.03;1905.03;1905.03;"8313319";"IPC"
1992-03-04;1836.63;1836.63;1836.63;1836.63;"8313319";"IPC"
1992-03-05;1861.1;1861.1;1861.1;1861.1;"8313319";"IPC"
1992-03-06;1792.85;1792.85;1792.85;1792.85;"8313319";"IPC"
1992-03-09;1784.76;1784.76;1784.76;1784.76;"8313319";"IPC"
1992-03-10;1809.17;1809.17;1809.17;1809.17;"8313319";"IPC"
1992-03-11;1796.54;1796.54;1796.54;1796.54;"8313319";"IPC"
1992-03-12;1762.59;1762.59;1762.59;1762.59;"8313319";"IPC"
1992-03-13;1757.98;1757.98;1757.98;1757.98;"8313319";"IPC"
1992-03-16;1734.81;1734.81;1734.81;1734.81;"8313319";"IPC"
1992-03-17;1767.93;1767.93;1767.93;1767.93;"8313319";"IPC"
1992-03-18;1770.09;1770.09;1770.09;1770.09;"8313319";"IPC"
1992-03-19;1795.28;1795.28;1795.28;1795.28;"8313319";"IPC"
1992-03-20;1838.94;1838.94;1838.94;1838.94;"8313319";"IPC"
1992-03-23;1888.37;1888.37;1888.37;1888.37;"8313319";"IPC"
1992-03-24;1880.13;1880.13;1880.13;1880.13;"8313319";"IPC"
1992-03-25;1900.62;1900.62;1900.62;1900.62;"8313319";"IPC"
1992-03-26;1907.29;1907.29;1907.29;1907.29;"8313319";"IPC"
1992-03-27;1881.58;1881.58;1881.58;1881.58;"8313319";"IPC"
1992-03-30;1868.78;1868.78;1868.78;1868.78;"8313319";"IPC"
1992-03-31;1875.73;1875.73;1875.73;1875.73;"8313319";"IPC"
1992-04-01;1852.51;1852.51;1852.51;1852.51;"8313319";"IPC"
1992-04-02;1842.48;1842.48;1842.48;1842.48;"8313319";"IPC"
1992-04-03;1822.27;1822.27;1822.27;1822.27;"8313319";"IPC"
1992-04-06;1782.55;1782.55;1782.55;1782.55;"8313319";"IPC"
1992-04-07;1741.44;1741.44;1741.44;1741.44;"8313319";"IPC"
1992-04-08;1743.79;1743.79;1743.79;1743.79;"8313319";"IPC"
1992-04-09;1764.51;1764.51;1764.51;1764.51;"8313319";"IPC"
1992-04-10;1810.54;1810.54;1810.54;1810.54;"8313319";"IPC"
1992-04-13;1810.17;1810.17;1810.17;1810.17;"8313319";"IPC"
1992-04-14;1838.27;1838.27;1838.27;1838.27;"8313319";"IPC"
1992-04-15;1871.64;1871.64;1871.64;1871.64;"8313319";"IPC"
1992-04-20;1850.13;1850.13;1850.13;1850.13;"8313319";"IPC"
1992-04-21;1869.72;1869.72;1869.72;1869.72;"8313319";"IPC"
1992-04-22;1897.08;1897.08;1897.08;1897.08;"8313319";"IPC"
1992-04-23;1891.65;1891.65;1891.65;1891.65;"8313319";"IPC"
1992-04-24;1882.86;1882.86;1882.86;1882.86;"8313319";"IPC"
1992-04-27;1862.97;1862.97;1862.97;1862.97;"8313319";"IPC"
1992-04-28;1831.59;1831.59;1831.59;1831.59;"8313319";"IPC"
1992-04-29;1852.87;1852.87;1852.87;1852.87;"8313319";"IPC"
1992-04-30;1838.3;1838.3;1838.3;1838.3;"8313319";"IPC"
1992-05-04;1827.62;1827.62;1827.62;1827.62;"8313319";"IPC"
1992-05-06;1872.12;1872.12;1872.12;1872.12;"8313319";"IPC"
1992-05-07;1852.48;1852.48;1852.48;1852.48;"8313319";"IPC"
1992-05-08;1847.64;1847.64;1847.64;1847.64;"8313319";"IPC"
1992-05-11;1845.3;1845.3;1845.3;1845.3;"8313319";"IPC"
1992-05-12;1844.17;1844.17;1844.17;1844.17;"8313319";"IPC"
1992-05-13;1840.9;1840.9;1840.9;1840.9;"8313319";"IPC"
1992-05-14;1826.94;1826.94;1826.94;1826.94;"8313319";"IPC"
1992-05-15;1810.16;1810.16;1810.16;1810.16;"8313319";"IPC"
1992-05-18;1785.74;1785.74;1785.74;1785.74;"8313319";"IPC"
1992-05-19;1811.1;1811.1;1811.1;1811.1;"8313319";"IPC"
1992-05-20;1815.59;1815.59;1815.59;1815.59;"8313319";"IPC"
1992-05-21;1820.9;1820.9;1820.9;1820.9;"8313319";"IPC"
1992-05-22;1822.38;1822.38;1822.38;1822.38;"8313319";"IPC"
1992-05-25;1829.61;1829.61;1829.61;1829.61;"8313319";"IPC"
1992-05-26;1830.32;1830.32;1830.32;1830.32;"8313319";"IPC"
1992-05-27;1833.75;1833.75;1833.75;1833.75;"8313319";"IPC"
1992-05-28;1856.21;1856.21;1856.21;1856.21;"8313319";"IPC"
1992-05-29;1892.33;1892.33;1892.33;1892.33;"8313319";"IPC"
1992-06-01;1907.38;1907.38;1907.38;1907.38;"8313319";"IPC"
1992-06-02;1894.21;1894.21;1894.21;1894.21;"8313319";"IPC"
1992-06-03;1886.93;1886.93;1886.93;1886.93;"8313319";"IPC"
1992-06-04;1895.9;1895.9;1895.9;1895.9;"8313319";"IPC"
1992-06-05;1887.25;1887.25;1887.25;1887.25;"8313319";"IPC"
1992-06-08;1873.09;1873.09;1873.09;1873.09;"8313319";"IPC"
1992-06-09;1843.7;1843.7;1843.7;1843.7;"8313319";"IPC"
1992-06-10;1796.34;1796.34;1796.34;1796.34;"8313319";"IPC"
1992-06-11;1802.57;1802.57;1802.57;1802.57;"8313319";"IPC"
1992-06-12;1809.88;1809.88;1809.88;1809.88;"8313319";"IPC"
1992-06-15;1742.54;1742.54;1742.54;1742.54;"8313319";"IPC"
1992-06-16;1692.94;1692.94;1692.94;1692.94;"8313319";"IPC"
1992-06-17;1593.29;1593.29;1593.29;1593.29;"8313319";"IPC"
1992-06-18;1634.19;1634.19;1634.19;1634.19;"8313319";"IPC"
1992-06-19;1686.25;1686.25;1686.25;1686.25;"8313319";"IPC"
1992-06-22;1624.34;1624.34;1624.34;1624.34;"8313319";"IPC"
1992-06-23;1628.49;1628.49;1628.49;1628.49;"8313319";"IPC"
1992-06-24;1562.71;1562.71;1562.71;1562.71;"8313319";"IPC"
1992-06-25;1599.92;1599.92;1599.92;1599.92;"8313319";"IPC"
1992-06-26;1600.97;1600.97;1600.97;1600.97;"8313319";"IPC"
1992-06-29;1603.38;1603.38;1603.38;1603.38;"8313319";"IPC"
1992-06-30;1599.76;1599.76;1599.76;1599.76;"8313319";"IPC"
1992-07-01;1658.91;1658.91;1658.91;1658.91;"8313319";"IPC"
1992-07-02;1676.69;1676.69;1676.69;1676.69;"8313319";"IPC"
1992-07-03;1683.04;1683.04;1683.04;1683.04;"8313319";"IPC"
1992-07-06;1672.91;1672.91;1672.91;1672.91;"8313319";"IPC"
1992-07-07;1614.19;1614.19;1614.19;1614.19;"8313319";"IPC"
1992-07-08;1582.33;1582.33;1582.33;1582.33;"8313319";"IPC"
1992-07-09;1590.25;1590.25;1590.25;1590.25;"8313319";"IPC"
1992-07-10;1617.35;1617.35;1617.35;1617.35;"8313319";"IPC"
1992-07-13;1640.45;1640.45;1640.45;1640.45;"8313319";"IPC"
1992-07-14;1636;1636;1636;1636;"8313319";"IPC"
1992-07-15;1639.76;1639.76;1639.76;1639.76;"8313319";"IPC"
1992-07-16;1689.18;1689.18;1689.18;1689.18;"8313319";"IPC"
1992-07-17;1674.16;1674.16;1674.16;1674.16;"8313319";"IPC"
1992-07-20;1647.89;1647.89;1647.89;1647.89;"8313319";"IPC"
1992-07-21;1657.24;1657.24;1657.24;1657.24;"8313319";"IPC"
1992-07-22;1625.21;1625.21;1625.21;1625.21;"8313319";"IPC"
1992-07-23;1584.12;1584.12;1584.12;1584.12;"8313319";"IPC"
1992-07-24;1522.94;1522.94;1522.94;1522.94;"8313319";"IPC"
1992-07-27;1466.62;1466.62;1466.62;1466.62;"8313319";"IPC"
1992-07-28;1537.68;1537.68;1537.68;1537.68;"8313319";"IPC"
1992-07-29;1547.78;1547.78;1547.78;1547.78;"8313319";"IPC"
1992-07-30;1551.23;1551.23;1551.23;1551.23;"8313319";"IPC"
1992-07-31;1569.73;1569.73;1569.73;1569.73;"8313319";"IPC"
1992-08-03;1557.06;1557.06;1557.06;1557.06;"8313319";"IPC"
1992-08-04;1536.68;1536.68;1536.68;1536.68;"8313319";"IPC"
1992-08-05;1537.96;1537.96;1537.96;1537.96;"8313319";"IPC"
1992-08-06;1552.79;1552.79;1552.79;1552.79;"8313319";"IPC"
1992-08-07;1560.4;1560.4;1560.4;1560.4;"8313319";"IPC"
1992-08-10;1538.34;1538.34;1538.34;1538.34;"8313319";"IPC"
1992-08-11;1515.51;1515.51;1515.51;1515.51;"8313319";"IPC"
1992-08-12;1525.45;1525.45;1525.45;1525.45;"8313319";"IPC"
1992-08-13;1518.35;1518.35;1518.35;1518.35;"8313319";"IPC"
1992-08-14;1516.62;1516.62;1516.62;1516.62;"8313319";"IPC"
1992-08-17;1510.32;1510.32;1510.32;1510.32;"8313319";"IPC"
1992-08-18;1498.67;1498.67;1498.67;1498.67;"8313319";"IPC"
1992-08-19;1474.13;1474.13;1474.13;1474.13;"8313319";"IPC"
1992-08-20;1439.03;1439.03;1439.03;1439.03;"8313319";"IPC"
1992-08-21;1424.64;1424.64;1424.64;1424.64;"8313319";"IPC"
1992-08-24;1366.76;1366.76;1366.76;1366.76;"8313319";"IPC"
1992-08-25;1353.09;1353.09;1353.09;1353.09;"8313319";"IPC"
1992-08-26;1396.76;1396.76;1396.76;1396.76;"8313319";"IPC"
1992-08-27;1423.19;1423.19;1423.19;1423.19;"8313319";"IPC"
1992-08-28;1408.96;1408.96;1408.96;1408.96;"8313319";"IPC"
1992-08-31;1400.37;1400.37;1400.37;1400.37;"8313319";"IPC"
1992-09-01;1384.14;1384.14;1384.14;1384.14;"8313319";"IPC"
1992-09-02;1383.36;1383.36;1383.36;1383.36;"8313319";"IPC"
1992-09-03;1395.27;1395.27;1395.27;1395.27;"8313319";"IPC"
1992-09-04;1392.64;1392.64;1392.64;1392.64;"8313319";"IPC"
1992-09-07;1385.28;1385.28;1385.28;1385.28;"8313319";"IPC"
1992-09-08;1369.85;1369.85;1369.85;1369.85;"8313319";"IPC"
1992-09-09;1325.96;1325.96;1325.96;1325.96;"8313319";"IPC"
1992-09-10;1285.77;1285.77;1285.77;1285.77;"8313319";"IPC"
1992-09-11;1294.09;1294.09;1294.09;1294.09;"8313319";"IPC"
1992-09-14;1342.81;1342.81;1342.81;1342.81;"8313319";"IPC"
1992-09-15;1328.17;1328.17;1328.17;1328.17;"8313319";"IPC"
1992-09-17;1318.2;1318.2;1318.2;1318.2;"8313319";"IPC"
1992-09-18;1307.74;1307.74;1307.74;1307.74;"8313319";"IPC"
1992-09-21;1295.75;1295.75;1295.75;1295.75;"8313319";"IPC"
1992-09-22;1264.42;1264.42;1264.42;1264.42;"8313319";"IPC"
1992-09-23;1272.06;1272.06;1272.06;1272.06;"8313319";"IPC"
1992-09-24;1257.37;1257.37;1257.37;1257.37;"8313319";"IPC"
1992-09-25;1252.1;1252.1;1252.1;1252.1;"8313319";"IPC"
1992-09-28;1257.9;1257.9;1257.9;1257.9;"8313319";"IPC"
1992-09-29;1289.09;1289.09;1289.09;1289.09;"8313319";"IPC"
1992-09-30;1327.07;1327.07;1327.07;1327.07;"8313319";"IPC"
1992-10-01;1359.12;1359.12;1359.12;1359.12;"8313319";"IPC"
1992-10-02;1389.72;1389.72;1389.72;1389.72;"8313319";"IPC"
1992-10-05;1454.35;1454.35;1454.35;1454.35;"8313319";"IPC"
1992-10-06;1446.67;1446.67;1446.67;1446.67;"8313319";"IPC"
1992-10-07;1453.42;1453.42;1453.42;1453.42;"8313319";"IPC"
1992-10-08;1437.94;1437.94;1437.94;1437.94;"8313319";"IPC"
1992-10-09;1425.02;1425.02;1425.02;1425.02;"8313319";"IPC"
1992-10-13;1427.99;1427.99;1427.99;1427.99;"8313319";"IPC"
1992-10-14;1432.61;1432.61;1432.61;1432.61;"8313319";"IPC"
1992-10-15;1454.79;1454.79;1454.79;1454.79;"8313319";"IPC"
1992-10-16;1491.66;1491.66;1491.66;1491.66;"8313319";"IPC"
1992-10-19;1509.69;1509.69;1509.69;1509.69;"8313319";"IPC"
1992-10-20;1555.22;1555.22;1555.22;1555.22;"8313319";"IPC"
1992-10-21;1560.36;1560.36;1560.36;1560.36;"8313319";"IPC"
1992-10-22;1569.83;1569.83;1569.83;1569.83;"8313319";"IPC"
1992-10-23;1565.4;1565.4;1565.4;1565.4;"8313319";"IPC"
1992-10-26;1557.47;1557.47;1557.47;1557.47;"8313319";"IPC"
1992-10-27;1536.96;1536.96;1536.96;1536.96;"8313319";"IPC"
1992-10-28;1549.19;1549.19;1549.19;1549.19;"8313319";"IPC"
1992-10-29;1565.3;1565.3;1565.3;1565.3;"8313319";"IPC"
1992-10-30;1597.33;1597.33;1597.33;1597.33;"8313319";"IPC"
1992-11-03;1558.4;1558.4;1558.4;1558.4;"8313319";"IPC"
1992-11-04;1547.75;1547.75;1547.75;1547.75;"8313319";"IPC"
1992-11-05;1568.59;1568.59;1568.59;1568.59;"8313319";"IPC"
1992-11-06;1609.6;1609.6;1609.6;1609.6;"8313319";"IPC"
1992-11-09;1642.78;1642.78;1642.78;1642.78;"8313319";"IPC"
1992-11-10;1655.84;1655.84;1655.84;1655.84;"8313319";"IPC"
1992-11-11;1651.92;1651.92;1651.92;1651.92;"8313319";"IPC"
1992-11-12;1631.6;1631.6;1631.6;1631.6;"8313319";"IPC"
1992-11-13;1608.08;1608.08;1608.08;1608.08;"8313319";"IPC"
1992-11-16;1585.71;1585.71;1585.71;1585.71;"8313319";"IPC"
1992-11-17;1608.16;1608.16;1608.16;1608.16;"8313319";"IPC"
1992-11-18;1627.23;1627.23;1627.23;1627.23;"8313319";"IPC"
1992-11-19;1634.55;1634.55;1634.55;1634.55;"8313319";"IPC"
1992-11-23;1679.33;1679.33;1679.33;1679.33;"8313319";"IPC"
1992-11-24;1691.54;1691.54;1691.54;1691.54;"8313319";"IPC"
1992-11-25;1691.6;1691.6;1691.6;1691.6;"8313319";"IPC"
1992-11-26;1703.49;1703.49;1703.49;1703.49;"8313319";"IPC"
1992-11-27;1727.23;1727.23;1727.23;1727.23;"8313319";"IPC"
1992-11-30;1715.69;1715.69;1715.69;1715.69;"8313319";"IPC"
1992-12-01;1689.13;1689.13;1689.13;1689.13;"8313319";"IPC"
1992-12-02;1687.97;1687.97;1687.97;1687.97;"8313319";"IPC"
1992-12-03;1698.99;1698.99;1698.99;1698.99;"8313319";"IPC"
1992-12-04;1713.95;1713.95;1713.95;1713.95;"8313319";"IPC"
1992-12-07;1723.78;1723.78;1723.78;1723.78;"8313319";"IPC"
1992-12-08;1748.25;1748.25;1748.25;1748.25;"8313319";"IPC"
1992-12-09;1742.55;1742.55;1742.55;1742.55;"8313319";"IPC"
1992-12-10;1731;1731;1731;1731;"8313319";"IPC"
1992-12-11;1727.41;1727.41;1727.41;1727.41;"8313319";"IPC"
1992-12-14;1724.03;1724.03;1724.03;1724.03;"8313319";"IPC"
1992-12-15;1711.62;1711.62;1711.62;1711.62;"8313319";"IPC"
1992-12-16;1713.77;1713.77;1713.77;1713.77;"8313319";"IPC"
1992-12-17;1719.59;1719.59;1719.59;1719.59;"8313319";"IPC"
1992-12-18;1730.54;1730.54;1730.54;1730.54;"8313319";"IPC"
1992-12-21;1731.69;1731.69;1731.69;1731.69;"8313319";"IPC"
1992-12-23;1754.24;1754.24;1754.24;1754.24;"8313319";"IPC"
1992-12-24;1761.09;1761.09;1761.09;1761.09;"8313319";"IPC"
1992-12-28;1754.93;1754.93;1754.93;1754.93;"8313319";"IPC"
1992-12-29;1758.1;1758.1;1758.1;1758.1;"8313319";"IPC"
1992-12-30;1760.15;1760.15;1760.15;1760.15;"8313319";"IPC"
1993-01-04;1776.68;1776.68;1776.68;1776.68;"8313319";"IPC"
1993-01-05;1817.16;1817.16;1817.16;1817.16;"8313319";"IPC"
1993-01-06;1836.12;1836.12;1836.12;1836.12;"8313319";"IPC"
1993-01-07;1822.91;1822.91;1822.91;1822.91;"8313319";"IPC"
1993-01-08;1814.59;1814.59;1814.59;1814.59;"8313319";"IPC"
1993-01-11;1785.06;1785.06;1785.06;1785.06;"8313319";"IPC"
1993-01-12;1782.16;1782.16;1782.16;1782.16;"8313319";"IPC"
1993-01-13;1763.8;1763.8;1763.8;1763.8;"8313319";"IPC"
1993-01-14;1763.66;1763.66;1763.66;1763.66;"8313319";"IPC"
1993-01-15;1760.23;1760.23;1760.23;1760.23;"8313319";"IPC"
1993-01-18;1748.96;1748.96;1748.96;1748.96;"8313319";"IPC"
1993-01-19;1764.59;1764.59;1764.59;1764.59;"8313319";"IPC"
1993-01-20;1771.03;1771.03;1771.03;1771.03;"8313319";"IPC"
1993-01-21;1777.35;1777.35;1777.35;1777.35;"8313319";"IPC"
1993-01-22;1797.9;1797.9;1797.9;1797.9;"8313319";"IPC"
1993-01-25;1804.66;1804.66;1804.66;1804.66;"8313319";"IPC"
1993-01-26;1779.3;1779.3;1779.3;1779.3;"8313319";"IPC"
1993-01-27;1740.69;1740.69;1740.69;1740.69;"8313319";"IPC"
1993-01-28;1680.83;1680.83;1680.83;1680.83;"8313319";"IPC"
1993-01-29;1653.22;1653.22;1653.22;1653.22;"8313319";"IPC"
1993-02-01;1664.32;1664.32;1664.32;1664.32;"8313319";"IPC"
1993-02-02;1624.15;1624.15;1624.15;1624.15;"8313319";"IPC"
1993-02-03;1607.56;1607.56;1607.56;1607.56;"8313319";"IPC"
1993-02-04;1659.69;1659.69;1659.69;1659.69;"8313319";"IPC"
1993-02-08;1640.42;1640.42;1640.42;1640.42;"8313319";"IPC"
